Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,Ibk,UNDERSAMPLING,NONE,NONE,339.0,87.0,120.0,147.0,0.796,0.698,0.707,0.256
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,RandomForest,UNDERSAMPLING,NONE,NONE,409.0,54.0,193.0,189.0,0.883,0.684,0.774,0.401
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,NaiveBayes,UNDERSAMPLING,NONE,NONE,232.0,15.0,232.0,366.0,0.939,0.388,0.753,0.231
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,Ibk,UNDERSAMPLING,NONE,NONE,377.0,86.0,161.0,221.0,0.814,0.63,0.684,0.243
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,RandomForest,UNDERSAMPLING,NONE,NONE,566.0,34.0,139.0,128.0,0.943,0.816,0.888,0.514
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,NaiveBayes,UNDERSAMPLING,NONE,NONE,505.0,61.0,112.0,189.0,0.892,0.728,0.759,0.294
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,Ibk,UNDERSAMPLING,NONE,NONE,463.0,47.0,126.0,231.0,0.908,0.667,0.745,0.283
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,RandomForest,UNDERSAMPLING,NONE,NONE,897.0,175.0,1167.0,614.0,0.837,0.594,0.799,0.455
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,NaiveBayes,UNDERSAMPLING,NONE,NONE,780.0,173.0,1169.0,731.0,0.818,0.516,0.771,0.379
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,Ibk,UNDERSAMPLING,NONE,NONE,1000.0,804.0,538.0,511.0,0.554,0.662,0.533,0.063
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,RandomForest,UNDERSAMPLING,NONE,NONE,342.0,62.0,167.0,198.0,0.847,0.633,0.726,0.31
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,NaiveBayes,UNDERSAMPLING,NONE,NONE,188.0,13.0,216.0,352.0,0.935,0.348,0.739,0.204
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,Ibk,UNDERSAMPLING,NONE,NONE,262.0,76.0,153.0,278.0,0.775,0.485,0.599,0.122
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,RandomForest,UNDERSAMPLING,NONE,NONE,517.0,57.0,271.0,231.0,0.901,0.691,0.808,0.45
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,NaiveBayes,UNDERSAMPLING,NONE,NONE,431.0,30.0,298.0,317.0,0.935,0.576,0.78,0.389
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,Ibk,UNDERSAMPLING,NONE,NONE,559.0,117.0,211.0,189.0,0.827,0.747,0.759,0.368
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,RandomForest,SMOTE,NONE,NONE,33.0,3.0,229.0,526.0,0.917,0.059,0.756,0.028
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,NaiveBayes,SMOTE,NONE,NONE,115.0,4.0,228.0,444.0,0.966,0.206,0.674,0.121
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,Ibk,SMOTE,NONE,NONE,124.0,8.0,224.0,435.0,0.939,0.222,0.594,0.122
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,RandomForest,SMOTE,NONE,NONE,461.0,85.0,65.0,93.0,0.844,0.832,0.72,0.26
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,NaiveBayes,SMOTE,NONE,NONE,334.0,33.0,117.0,220.0,0.91,0.603,0.786,0.263
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,Ibk,SMOTE,NONE,NONE,281.0,29.0,121.0,273.0,0.906,0.507,0.662,0.197
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,RandomForest,SMOTE,NONE,NONE,310.0,18.0,93.0,90.0,0.945,0.775,0.859,0.496
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,NaiveBayes,SMOTE,NONE,NONE,172.0,12.0,99.0,228.0,0.935,0.43,0.774,0.189
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,Ibk,SMOTE,NONE,NONE,376.0,86.0,25.0,24.0,0.814,0.94,0.819,0.207
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,RandomForest,SMOTE,NONE,NONE,366.0,34.0,82.0,66.0,0.915,0.847,0.879,0.503
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,NaiveBayes,SMOTE,NONE,NONE,215.0,17.0,99.0,217.0,0.927,0.498,0.778,0.215
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,Ibk,SMOTE,NONE,NONE,428.0,99.0,17.0,4.0,0.812,0.991,0.852,0.196
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,RandomForest,SMOTE,NONE,NONE,832.0,51.0,58.0,238.0,0.942,0.778,0.755,0.175
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,NaiveBayes,SMOTE,NONE,NONE,677.0,17.0,92.0,393.0,0.976,0.633,0.832,0.187
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,Ibk,SMOTE,NONE,NONE,995.0,97.0,12.0,75.0,0.911,0.93,0.828,0.044
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,RandomForest,SMOTE,NONE,NONE,412.0,69.0,64.0,54.0,0.857,0.884,0.851,0.381
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,NaiveBayes,SMOTE,NONE,NONE,184.0,23.0,110.0,282.0,0.889,0.395,0.695,0.131
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,Ibk,SMOTE,NONE,NONE,460.0,124.0,9.0,6.0,0.788,0.987,0.74,0.08
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,RandomForest,SMOTE,NONE,NONE,927.0,79.0,81.0,354.0,0.921,0.724,0.659,0.131
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,NaiveBayes,SMOTE,NONE,NONE,439.0,20.0,140.0,842.0,0.956,0.343,0.681,0.067
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,Ibk,SMOTE,NONE,NONE,1197.0,137.0,23.0,84.0,0.897,0.934,0.733,0.091
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,RandomForest,SMOTE,NONE,NONE,564.0,28.0,71.0,65.0,0.953,0.897,0.918,0.53
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,NaiveBayes,SMOTE,NONE,NONE,366.0,11.0,88.0,263.0,0.971,0.582,0.836,0.227
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,Ibk,SMOTE,NONE,NONE,605.0,84.0,15.0,24.0,0.878,0.962,0.853,0.152
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,RandomForest,SMOTE,NONE,NONE,1412.0,755.0,161.0,59.0,0.652,0.96,0.759,0.158
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,NaiveBayes,SMOTE,NONE,NONE,1233.0,540.0,376.0,238.0,0.695,0.838,0.729,0.265
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,Ibk,SMOTE,NONE,NONE,1447.0,891.0,25.0,24.0,0.619,0.984,0.574,0.013
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,RandomForest,SMOTE,NONE,NONE,903.0,94.0,94.0,72.0,0.906,0.926,0.808,0.447
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,NaiveBayes,SMOTE,NONE,NONE,196.0,5.0,183.0,779.0,0.975,0.201,0.778,0.066
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,Ibk,SMOTE,NONE,NONE,780.0,140.0,48.0,195.0,0.848,0.8,0.653,0.049
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,RandomForest,SMOTE,NONE,NONE,1091.0,148.0,507.0,337.0,0.881,0.764,0.851,0.499
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,NaiveBayes,SMOTE,NONE,NONE,377.0,29.0,626.0,1051.0,0.929,0.264,0.788,0.154
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,Ibk,SMOTE,NONE,NONE,1255.0,568.0,87.0,173.0,0.688,0.879,0.539,0.014
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,RandomForest,SMOTE,NONE,NONE,330.0,56.0,126.0,157.0,0.855,0.678,0.726,0.315
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,NaiveBayes,SMOTE,NONE,NONE,182.0,4.0,178.0,305.0,0.978,0.374,0.789,0.232
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,Ibk,SMOTE,NONE,NONE,373.0,117.0,65.0,114.0,0.761,0.766,0.68,0.124
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,RandomForest,SMOTE,NONE,NONE,440.0,81.0,127.0,105.0,0.845,0.807,0.826,0.404
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,NaiveBayes,SMOTE,NONE,NONE,207.0,10.0,198.0,338.0,0.954,0.38,0.765,0.223
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,Ibk,SMOTE,NONE,NONE,525.0,172.0,36.0,20.0,0.753,0.963,0.792,0.176
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,RandomForest,SMOTE,NONE,NONE,373.0,68.0,139.0,113.0,0.846,0.767,0.822,0.413
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,NaiveBayes,SMOTE,NONE,NONE,163.0,5.0,202.0,323.0,0.97,0.335,0.779,0.216
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,Ibk,SMOTE,NONE,NONE,477.0,186.0,21.0,9.0,0.719,0.981,0.759,0.11
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,RandomForest,SMOTE,NONE,NONE,494.0,119.0,128.0,104.0,0.806,0.826,0.797,0.351
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,NaiveBayes,SMOTE,NONE,NONE,234.0,15.0,232.0,364.0,0.94,0.391,0.752,0.234
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,Ibk,SMOTE,NONE,NONE,569.0,211.0,36.0,29.0,0.729,0.952,0.739,0.124
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,RandomForest,SMOTE,NONE,NONE,638.0,71.0,102.0,56.0,0.9,0.919,0.901,0.526
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,NaiveBayes,SMOTE,NONE,NONE,497.0,61.0,112.0,197.0,0.891,0.716,0.759,0.281
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,Ibk,SMOTE,NONE,NONE,659.0,157.0,16.0,35.0,0.808,0.95,0.736,0.057
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,RandomForest,SMOTE,NONE,NONE,1036.0,298.0,1044.0,475.0,0.777,0.686,0.806,0.46
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,NaiveBayes,SMOTE,NONE,NONE,795.0,182.0,1160.0,716.0,0.814,0.526,0.77,0.382
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,Ibk,SMOTE,NONE,NONE,1209.0,959.0,383.0,302.0,0.558,0.8,0.549,0.088
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,RandomForest,SMOTE,NONE,NONE,355.0,77.0,152.0,185.0,0.822,0.657,0.723,0.283
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,NaiveBayes,SMOTE,NONE,NONE,172.0,7.0,222.0,368.0,0.961,0.319,0.744,0.198
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,Ibk,SMOTE,NONE,NONE,360.0,108.0,121.0,180.0,0.769,0.667,0.643,0.179
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,RandomForest,SMOTE,NONE,NONE,604.0,127.0,201.0,144.0,0.826,0.807,0.823,0.414
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,NaiveBayes,SMOTE,NONE,NONE,390.0,16.0,312.0,358.0,0.961,0.521,0.763,0.366
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,Ibk,SMOTE,NONE,NONE,717.0,275.0,53.0,31.0,0.723,0.959,0.74,0.152
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,428.0,101.0,131.0,131.0,0.809,0.766,0.665,0.318
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,152.0,9.0,223.0,407.0,0.944,0.272,0.617,0.155
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,127.0,8.0,224.0,432.0,0.941,0.227,0.596,0.126
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,554.0,150.0,0.0,0.0,0.787,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,318.0,13.0,137.0,236.0,0.961,0.574,0.744,0.316
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,297.0,30.0,120.0,257.0,0.908,0.536,0.668,0.217
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,398.0,108.0,3.0,2.0,0.787,0.995,0.511,0.034
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,194.0,15.0,96.0,206.0,0.928,0.485,0.675,0.216
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,379.0,86.0,25.0,21.0,0.815,0.948,0.586,0.219
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,432.0,114.0,2.0,0.0,0.791,1.0,0.509,0.027
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,245.0,20.0,96.0,187.0,0.925,0.567,0.697,0.259
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,428.0,99.0,17.0,4.0,0.812,0.991,0.569,0.196
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,1061.0,109.0,0.0,9.0,0.907,0.992,0.496,-0.014
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,897.0,23.0,86.0,173.0,0.975,0.838,0.814,0.388
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,995.0,97.0,12.0,75.0,0.911,0.93,0.52,0.044
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,466.0,133.0,0.0,0.0,0.778,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,310.0,46.0,87.0,156.0,0.871,0.665,0.66,0.247
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,460.0,124.0,9.0,6.0,0.788,0.987,0.527,0.08
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,1281.0,159.0,1.0,0.0,0.89,1.0,0.503,0.011
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,702.0,67.0,93.0,579.0,0.913,0.548,0.565,0.054
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,1205.0,137.0,23.0,76.0,0.898,0.941,0.542,0.101
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,629.0,99.0,0.0,0.0,0.864,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,472.0,13.0,86.0,157.0,0.973,0.75,0.81,0.384
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,605.0,84.0,15.0,24.0,0.878,0.962,0.557,0.152
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,1471.0,916.0,0.0,0.0,0.616,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,1360.0,760.0,156.0,111.0,0.642,0.925,0.547,0.109
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,1455.0,892.0,24.0,16.0,0.62,0.989,0.508,0.019
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,972.0,186.0,2.0,3.0,0.839,0.997,0.504,0.012
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,492.0,29.0,159.0,483.0,0.944,0.505,0.675,0.177
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,788.0,142.0,46.0,187.0,0.847,0.808,0.526,0.048
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,1428.0,641.0,14.0,0.0,0.69,1.0,0.511,0.029
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,728.0,82.0,573.0,700.0,0.899,0.51,0.692,0.306
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,1265.0,571.0,84.0,163.0,0.689,0.886,0.507,0.017
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,450.0,162.0,20.0,37.0,0.735,0.924,0.517,0.043
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,250.0,14.0,168.0,237.0,0.947,0.513,0.718,0.315
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,376.0,119.0,63.0,111.0,0.76,0.772,0.559,0.12
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,542.0,204.0,4.0,3.0,0.727,0.994,0.507,0.02
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,286.0,25.0,183.0,259.0,0.92,0.525,0.702,0.3
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,525.0,172.0,36.0,20.0,0.753,0.963,0.568,0.176
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,486.0,200.0,7.0,0.0,0.708,1.0,0.517,0.047
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,230.0,13.0,194.0,256.0,0.947,0.473,0.705,0.307
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,479.0,186.0,21.0,7.0,0.72,0.986,0.544,0.116
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,597.0,247.0,0.0,1.0,0.707,0.998,0.499,-0.002
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,310.0,25.0,222.0,288.0,0.925,0.518,0.709,0.318
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,569.0,211.0,36.0,29.0,0.729,0.952,0.549,0.124
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,694.0,171.0,2.0,0.0,0.802,1.0,0.506,0.018
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,602.0,69.0,104.0,92.0,0.897,0.867,0.734,0.446
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,659.0,157.0,16.0,35.0,0.808,0.95,0.521,0.057
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,1505.0,1288.0,54.0,6.0,0.539,0.996,0.518,0.038
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,1185.0,494.0,848.0,326.0,0.706,0.784,0.708,0.419
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,1220.0,960.0,382.0,291.0,0.56,0.807,0.546,0.095
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,494.0,182.0,47.0,46.0,0.731,0.915,0.56,0.145
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,540.0,229.0,0.0,0.0,0.702,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,365.0,111.0,118.0,175.0,0.767,0.676,0.596,0.177
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,RandomForest,NONE,NONE,SENSITIVE_THRESHOLD,748.0,326.0,2.0,0.0,0.696,1.0,0.503,0.008
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,NaiveBayes,NONE,NONE,SENSITIVE_THRESHOLD,746.0,327.0,1.0,2.0,0.695,0.997,0.5,0.001
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,Ibk,NONE,NONE,SENSITIVE_THRESHOLD,720.0,275.0,53.0,28.0,0.724,0.963,0.562,0.157
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,532.0,180.0,52.0,27.0,0.747,0.952,0.588,0.218
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,147.0,9.0,223.0,412.0,0.942,0.263,0.612,0.149
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,92.0,4.0,228.0,467.0,0.958,0.165,0.574,0.093
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,535.0,124.0,26.0,19.0,0.812,0.966,0.57,0.187
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,333.0,14.0,136.0,221.0,0.96,0.601,0.754,0.338
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,275.0,23.0,127.0,279.0,0.923,0.496,0.672,0.211
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,341.0,64.0,47.0,59.0,0.842,0.853,0.638,0.28
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,178.0,6.0,105.0,222.0,0.967,0.445,0.695,0.23
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,328.0,56.0,55.0,72.0,0.854,0.82,0.658,0.3
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,406.0,79.0,37.0,26.0,0.837,0.94,0.629,0.311
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,214.0,11.0,105.0,218.0,0.951,0.495,0.7,0.242
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,398.0,72.0,44.0,34.0,0.847,0.921,0.65,0.342
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,1019.0,87.0,22.0,51.0,0.921,0.952,0.577,0.181
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,497.0,15.0,94.0,573.0,0.971,0.464,0.663,0.099
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,939.0,78.0,31.0,131.0,0.923,0.878,0.581,0.133
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,448.0,110.0,23.0,18.0,0.803,0.961,0.567,0.178
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,279.0,43.0,90.0,187.0,0.866,0.599,0.638,0.199
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,441.0,105.0,28.0,25.0,0.808,0.946,0.578,0.2
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,1263.0,140.0,20.0,18.0,0.9,0.986,0.555,0.166
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,561.0,35.0,125.0,720.0,0.941,0.438,0.61,0.076
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,Ibk,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,1193.0,126.0,34.0,88.0,0.904,0.931,0.572,0.16
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,RandomForest,OVERSAMPLING,NONE,SENSITIVE_THRESHOLD,607.0,72.0,27.0,22.0,0.894,0.965,0.619,0.302
