Version,File Name,LOC,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,Age,Buggy
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,259,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,69,0,0,0,0,0,0,0,0,No
21,stream/distributedlog/core/src/test/java/org/apache/distributedlog/TestZooKeeperClient.java,357,2,0,2,36,31,0,26,223,No
21,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleMetricsProvider.java,110,4,0,2,22,11,0,11,263,Yes
21,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleOpStatsLogger.java,42,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleStatsLogger.java,76,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,38,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,46,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,82,2,0,2,5,5,0,5,265,Yes
21,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,47,0,0,0,0,0,0,0,0,No
21,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,49,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,49,0,0,0,0,0,0,0,0,No
21,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,55,2,0,2,11,11,0,11,265,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,8,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,5,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,68,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,15,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,42,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,10,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,37,2,0,2,4,4,0,4,265,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,9,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,12,2,0,2,11,11,0,11,265,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/StateManager.java,22,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java,185,5,0,5,260,166,0,82,202,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexPersistenceMgrTest.java,313,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/UpdateLedgerCmdTest.java,91,2,0,2,3,3,0,3,202,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/UpdateLedgerOpTest.java,249,3,0,3,11,10,0,9,202,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerIdGenerator.java,6,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java,98,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkLedgerIdGenerator.java,86,2,0,2,4,2,0,0,167,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java,68,2,0,2,3,2,0,1,138,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java,17,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java,18,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CompactableLedgerStorage.java,9,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLocation.java,20,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogMetadata.java,59,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorageFactory.java,12,2,0,2,2,1,0,0,142,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,87,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java,35,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java,138,4,0,4,27,11,0,3,162,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java,365,1,0,1,48,48,38,38,138,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LocalBookiesRegistry.java,18,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java,24,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/auth/TestAuth.java,620,1,0,1,39,39,38,38,138,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestGcOverreplicatedLedger.java,192,4,0,4,73,55,0,48,135,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperClientZKSessionExpiry.java,51,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestAddEntryQuorumTimeout.java,108,2,0,2,6,3,0,0,164,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestBookieHealthCheck.java,89,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestBookieWatcher.java,95,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBackwardCompatCMS42.java,182,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ForceReadOnlyBookieTest.java,54,0,0,0,0,0,0,0,0,No
21,bookkeeper-stats-providers/codahale-metrics-provider/src/test/java/org/apache/bookkeeper/stats/codahale/CodahaleOpStatsTest.java,21,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthCallbacks.java,6,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthToken.java,14,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookKeeperPrincipal.java,39,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java,81,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java,39,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsMonitor.java,154,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ShortReadException.java,11,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,316,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultSpeculativeRequestExecutionPolicy.java,69,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ExplicitLacFlushPolicy.java,113,2,0,2,19,13,0,7,95,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ITopologyAwareEnsemblePlacementPolicy.java,52,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ListenerBasedPendingReadOp.java,59,2,0,2,27,21,0,15,77,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadLacOp.java,91,2,0,2,20,13,0,6,95,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingWriteLacOp.java,76,2,0,2,16,10,0,4,95,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java,939,3,0,3,61,58,0,55,111,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedAndEntryOp.java,457,2,0,2,39,22,0,5,73,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java,449,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExecutionPolicy.java,7,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExecutor.java,5,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TopologyAwareEnsemblePlacementPolicy.java,395,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/WeightedRandomSelection.java,119,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceAudience.java,18,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceStability.java,13,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/CacheableFeatureProvider.java,51,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/Feature.java,7,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/FeatureProvider.java,5,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/FixedValueFeature.java,25,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/SettableFeature.java,15,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/SettableFeatureProvider.java,17,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractHierarchicalLedgerManager.java,135,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManager.java,177,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManagerFactory.java,55,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManager.java,184,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManagerFactory.java,8,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongZkLedgerIdGenerator.java,238,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java,583,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/StabilizeNetworkTopology.java,108,2,0,2,7,4,0,1,111,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieConnectionPeer.java,3,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ClientConnectionPeer.java,3,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ConnectionPeer.java,12,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/GetBookieInfoProcessorV3.java,68,2,0,2,10,5,0,0,87,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LongPollReadEntryProcessorV3.java,171,2,0,2,6,3,0,0,73,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLacProcessorV3.java,91,2,0,2,10,5,0,0,95,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLastConfirmedAndEntryContext.java,35,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/RequestUtils.java,76,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteLacProcessorV3.java,112,3,0,3,24,11,0,5,95,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/JAASCredentialsContainer.java,13,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLBookieAuthProvider.java,47,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLBookieAuthProviderFactory.java,172,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientAuthProvider.java,74,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientProviderFactory.java,124,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslClientState.java,154,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslConstants.java,48,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslServerState.java,199,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/TGTRefreshThread.java,214,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShim.java,8,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimFactory.java,11,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimImpl.java,37,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/stats/AlertStatsLogger.java,46,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityException.java,13,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityHandlerFactory.java,13,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityProviderFactoryFactory.java,24,2,0,2,2,1,0,0,69,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/TLSContextFactory.java,321,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HexDumpEntryFormatter.java,27,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java,81,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashMap.java,396,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashSet.java,295,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMap.java,517,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongPairHashMap.java,403,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashMap.java,361,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashSet.java,290,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/GrowableArrayBlockingQueue.java,265,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/AdvertisedAddressTest.java,57,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieStorageThresholdTest.java,156,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionByBytesTest.java,6,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionByEntriesTest.java,6,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EnableZkSecurityBasicTest.java,98,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageTest.java,151,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestEntryMemTable.java,215,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSkipListArena.java,149,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperAdminTest.java,293,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperDiskSpaceWeightedLedgerPlacementTest.java,389,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgersWithDifferentDigestsTest.java,141,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/GenericEnsemblePlacementPolicyTest.java,125,1,0,1,13,13,12,12,106,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ParallelLedgerRecoveryTest.java,549,6,0,6,113,48,0,9,75,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestDelayEnsembleChange.java,322,3,0,3,58,29,0,0,74,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestDisableEnsembleChange.java,211,4,0,4,18,8,0,2,74,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestGetBookieInfoTimeout.java,106,2,0,2,3,2,0,1,87,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestParallelRead.java,164,2,0,2,28,15,0,2,77,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestPiggybackLAC.java,69,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicyUsingScript.java,262,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadEntryListener.java,229,2,0,2,23,12,0,1,77,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadLastConfirmedAndEntry.java,209,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadLastConfirmedLongPoll.java,157,3,0,3,6,4,0,3,73,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRegionAwareEnsemblePlacementPolicy.java,1246,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSequenceRead.java,60,3,0,3,58,44,0,31,74,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWeightedRandomSelection.java,221,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/NoSystemPropertiesConfigurationTest.java,13,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/SystemPropertiesConfigurationTest.java,14,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestServerConfiguration.java,75,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerMetadataCreationTest.java,115,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLongZkLedgerIdGenerator.java,104,2,0,2,4,2,0,0,82,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/NetworkLessBookieTest.java,35,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuthAutoRecoveryTest.java,67,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/sasl/GSSAPIBookKeeperTest.java,196,2,0,2,39,20,0,1,79,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/sasl/MD5DigestBookKeeperTest.java,98,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LocalBookiesRegistryTest.java,20,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/tls/TestTLS.java,631,2,0,2,4,2,0,0,69,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/SubTreeCacheTest.java,267,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashMapTest.java,372,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashSetTest.java,186,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMapTest.java,341,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongPairHashMapTest.java,240,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashMapTest.java,351,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashSetTest.java,219,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/GrowableArrayBlockingQueueTest.java,134,0,0,0,0,0,0,0,0,No
21,bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/TestRetryPolicy.java,29,0,0,0,0,0,0,0,0,No
21,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusMetricsProvider.java,155,3,0,3,43,22,12,19,80,Yes
21,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusStatsLogger.java,41,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsLoggerImpl.java,55,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsProvider.java,35,2,0,2,5,5,0,5,78,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,73,0,0,0,0,0,0,0,0,Yes
21,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,31,2,0,2,5,5,0,5,78,Yes
21,bookkeeper-stats-providers/prometheus-metrics-provider/src/test/java/org/apache/bookkeeper/stats/prometheus/TestPrometheusMetricsProvider.java,83,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AbstractComponent.java,16,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AbstractLifecycleComponent.java,81,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/ComponentStarter.java,44,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/Lifecycle.java,108,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleComponent.java,12,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleComponentStack.java,83,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleListener.java,9,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/FutureEventListener.java,19,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/FutureUtils.java,254,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ComponentConfiguration.java,232,0,0,0,0,0,0,0,0,No
21,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/stats/BroadCastStatsLogger.java,132,0,0,0,0,0,0,0,0,No
21,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/stats/OpStatsListener.java,28,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Backoff.java,150,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/BoundedScheduledExecutorService.java,101,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ExecutorUtils.java,14,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/LogExceptionRunnable.java,25,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/OrderedScheduler.java,105,3,0,3,115,94,0,94,133,No
21,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/util/ReferenceCounted.java,5,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Retries.java,79,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/SharedResourceManager.java,93,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/StreamUtil.java,38,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/test/java/org/apache/bookkeeper/common/component/TestComponentStarter.java,50,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/test/java/org/apache/bookkeeper/common/component/TestLifecycleComponentStack.java,124,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/test/java/org/apache/bookkeeper/common/concurrent/TestFutureUtils.java,330,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestBackoff.java,151,0,0,0,0,0,0,0,0,No
21,bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestMathUtils.java,32,2,0,2,8,8,0,8,60,No
