@relation openjpaProportion-weka.filters.unsupervised.attribute.SwapValues-Clast-Ffirst-Slast-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute Version numeric
@attribute LOC numeric
@attribute NR numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute Churn numeric
@attribute MAX_Churn numeric
@attribute Age numeric
@attribute Buggy {Yes,No}

@data
12,92,0,0,0,0,0,0,0,0,No
12,24,3,3,1,7,5,4,4,101,Yes
12,22,3,3,1,60,56,60,56,111,Yes
12,159,1,1,1,55,55,36,36,111,Yes
12,94,1,1,1,1,1,0,0,114,Yes
12,39,0,0,0,0,0,0,0,0,Yes
12,100,0,0,0,0,0,0,0,0,Yes
12,31,1,1,1,5,5,2,2,105,Yes
12,227,1,1,1,1,1,0,0,116,Yes
12,12,1,1,1,1,1,0,0,105,Yes
12,53,1,1,1,1,1,0,0,101,Yes
12,56,1,1,1,1,1,0,0,101,Yes
12,52,0,0,0,0,0,0,0,0,Yes
12,34,1,1,1,1,1,0,0,101,Yes
12,41,0,0,0,0,0,0,0,0,Yes
12,100,1,1,1,3,3,0,0,101,Yes
12,14,0,0,0,0,0,0,0,0,Yes
12,22,0,0,0,0,0,0,0,0,Yes
12,302,0,0,0,0,0,0,0,0,Yes
12,160,1,1,1,12,12,0,0,101,Yes
12,52,1,1,1,3,3,0,0,101,Yes
12,96,0,0,0,0,0,0,0,0,Yes
12,87,1,1,1,20,20,0,0,101,Yes
12,75,1,1,1,12,12,3,3,101,Yes
12,106,1,1,1,24,24,-1,0,101,Yes
12,87,1,1,1,2,2,0,0,101,Yes
12,116,1,1,1,6,6,3,3,101,Yes
12,255,1,1,1,9,9,4,4,101,Yes
12,97,0,0,0,0,0,0,0,0,Yes
12,110,1,1,1,5,5,3,3,101,Yes
12,189,0,0,0,0,0,0,0,0,Yes
12,57,1,1,1,5,5,3,3,101,Yes
12,178,1,1,1,26,26,12,12,101,Yes
12,71,1,1,1,8,8,4,4,101,Yes
12,205,1,1,1,3,3,2,2,101,Yes
12,402,1,1,1,17,17,9,9,101,Yes
12,67,1,1,1,5,5,3,3,101,Yes
12,196,1,1,1,26,26,-1,0,101,Yes
12,109,1,1,1,127,127,-14,0,101,Yes
12,40,1,1,1,3,3,1,1,101,Yes
12,59,1,1,1,2,2,1,1,101,Yes
12,89,1,1,1,2,2,0,0,101,Yes
12,118,1,1,1,3,3,0,0,101,Yes
12,73,1,1,1,6,6,0,0,101,Yes
12,52,1,1,1,2,2,0,0,101,Yes
12,79,1,1,1,3,3,0,0,101,Yes
12,114,1,1,1,3,3,0,0,101,Yes
12,49,1,1,1,2,2,0,0,101,Yes
12,66,1,1,1,2,2,0,0,101,Yes
12,166,1,1,1,9,9,4,4,101,Yes
12,698,1,1,1,3,3,1,1,101,Yes
12,81,1,1,1,2,2,0,0,101,Yes
12,275,1,1,1,10,10,4,4,101,Yes
12,79,1,1,1,2,2,0,0,101,Yes
12,70,1,1,1,2,2,1,1,101,Yes
12,423,1,1,1,6,6,3,3,101,Yes
12,170,1,1,1,6,6,3,3,101,Yes
12,197,1,1,1,6,6,2,2,101,Yes
12,81,1,1,1,10,10,2,2,101,Yes
12,50,1,1,1,2,2,0,0,101,Yes
12,96,1,1,1,2,2,1,1,101,Yes
12,130,1,1,1,2,2,0,0,101,Yes
12,26,1,1,1,2,2,1,1,101,Yes
12,36,1,1,1,2,2,1,1,101,Yes
12,164,1,1,1,8,8,3,3,101,Yes
12,45,1,1,1,2,2,0,0,101,Yes
12,77,1,1,1,4,4,1,1,101,Yes
12,153,1,1,1,1,1,0,0,101,Yes
12,215,1,1,1,1,1,0,0,101,Yes
12,150,1,1,1,1,1,0,0,101,Yes
12,338,1,1,1,2,2,0,0,101,Yes
12,30,1,1,1,5,5,1,1,101,Yes
12,7,1,1,1,1,1,0,0,106,Yes
12,48,1,1,1,2,2,1,1,101,Yes
12,354,1,1,1,18,18,7,7,101,Yes
12,76,1,1,1,2,2,0,0,101,Yes
12,140,1,1,1,4,4,2,2,101,Yes
12,136,0,0,0,0,0,0,0,0,Yes
12,56,1,1,1,2,2,1,1,101,Yes
12,41,1,1,1,2,2,1,1,101,Yes
12,63,1,1,1,2,2,1,1,101,Yes
12,234,1,1,1,3,3,1,1,101,Yes
12,86,1,1,1,8,8,5,5,101,Yes
12,52,1,1,1,1,1,0,0,101,Yes
12,155,1,1,1,2,2,1,1,101,Yes
12,77,0,0,0,0,0,0,0,0,No
12,132,2,2,1,4,2,1,1,101,Yes
12,46,2,2,1,6,3,2,1,101,Yes
12,90,1,1,1,2,2,0,0,101,Yes
12,219,1,1,1,17,17,2,2,101,Yes
12,329,1,1,1,38,38,25,25,101,Yes
12,118,1,1,1,4,4,-1,0,101,Yes
12,90,1,1,1,7,7,4,4,101,Yes
12,51,1,1,1,12,12,5,5,101,Yes
12,6,1,1,1,6,6,3,3,101,Yes
12,360,0,0,0,0,0,0,0,0,Yes
12,57,0,0,0,0,0,0,0,0,No
12,141,1,1,1,23,23,11,11,101,Yes
12,129,1,1,1,8,8,0,0,101,Yes
12,23,1,1,1,2,2,0,0,101,Yes
12,81,1,1,1,4,4,-1,0,101,Yes
12,466,1,1,1,1,1,0,0,101,Yes
12,411,1,1,1,14,14,2,2,101,Yes
12,66,1,1,1,6,6,-1,0,101,Yes
12,56,1,1,1,7,7,-1,0,101,Yes
12,73,1,1,1,16,16,-1,0,101,Yes
12,122,1,1,1,2,2,-1,0,101,Yes
12,52,1,1,1,4,4,2,2,101,Yes
12,46,1,1,1,2,2,-1,0,101,Yes
12,24,1,1,1,4,4,-1,0,101,Yes
12,46,1,1,1,3,3,1,1,101,Yes
12,29,1,1,1,2,2,-2,0,101,Yes
12,69,1,1,1,3,3,0,0,101,Yes
12,140,1,1,1,3,3,0,0,101,Yes
12,251,1,1,1,9,9,-11,0,101,Yes
12,46,1,1,1,2,2,1,1,101,Yes
12,32,1,1,1,8,8,4,4,101,Yes
12,294,1,1,1,3,3,1,1,101,Yes
12,252,1,1,1,10,10,3,3,101,Yes
12,165,0,0,0,0,0,0,0,0,No
12,36,1,1,1,5,5,2,2,101,Yes
12,313,1,1,1,2,2,1,1,101,Yes
12,69,1,1,1,5,5,2,2,101,Yes
12,70,1,1,1,7,7,-2,0,101,Yes
12,124,1,1,1,17,17,2,2,101,Yes
12,137,0,0,0,0,0,0,0,0,No
12,213,1,1,1,4,4,1,1,101,Yes
12,103,1,1,1,3,3,0,0,101,Yes
12,323,0,0,0,0,0,0,0,0,No
12,95,1,1,1,28,28,10,10,101,Yes
12,253,0,0,0,0,0,0,0,0,No
12,173,1,1,1,7,7,2,2,101,Yes
12,29,1,1,1,7,7,-2,0,101,Yes
12,301,1,1,1,6,6,0,0,101,Yes
12,141,1,1,1,9,9,-4,0,101,Yes
12,84,0,0,0,0,0,0,0,0,No
12,120,0,0,0,0,0,0,0,0,No
12,232,0,0,0,0,0,0,0,0,No
12,203,1,1,1,12,12,2,2,101,Yes
12,403,1,1,1,15,15,-1,0,101,Yes
12,568,1,1,1,2,2,1,1,101,Yes
12,202,1,1,1,4,4,2,2,101,Yes
12,343,1,1,1,4,4,4,4,101,Yes
12,66,1,1,1,17,17,2,2,101,Yes
12,254,0,0,0,0,0,0,0,0,No
12,225,1,1,1,2,2,1,1,101,Yes
12,128,1,1,1,8,8,4,4,101,Yes
12,54,1,1,1,8,8,5,5,101,Yes
12,43,1,1,1,4,4,4,4,101,Yes
12,579,1,1,1,27,27,-23,0,101,Yes
12,229,0,0,0,0,0,0,0,0,No
12,201,0,0,0,0,0,0,0,0,Yes
12,117,0,0,0,0,0,0,0,0,No
12,186,0,0,0,0,0,0,0,0,No
12,35,1,1,1,4,4,4,4,101,Yes
12,102,0,0,0,0,0,0,0,0,No
12,110,0,0,0,0,0,0,0,0,No
12,37,1,1,1,1,1,0,0,101,Yes
12,127,0,0,0,0,0,0,0,0,No
12,64,1,1,1,1,1,0,0,101,Yes
12,127,1,1,1,1,1,0,0,101,Yes
12,5,0,0,0,0,0,0,0,0,Yes
12,28,1,1,1,1,1,0,0,101,Yes
12,131,0,0,0,0,0,0,0,0,No
12,120,1,1,1,2,2,2,2,101,Yes
12,25,2,2,1,6,5,4,4,101,Yes
12,201,0,0,0,0,0,0,0,0,No
12,6,1,1,1,4,4,4,4,101,No
12,54,0,0,0,0,0,0,0,0,No
12,36,1,1,1,2,2,0,0,119,Yes
12,397,1,1,1,6,6,5,5,106,Yes
12,63,1,1,1,1,1,0,0,106,Yes
12,228,0,0,0,0,0,0,0,0,Yes
12,224,0,0,0,0,0,0,0,0,No
12,68,1,1,1,2,2,1,1,101,Yes
12,140,0,0,0,0,0,0,0,0,No
12,322,1,1,1,2,2,0,0,101,Yes
12,13,1,1,1,1,1,0,0,101,Yes
12,11,1,1,1,1,1,0,0,101,Yes
12,90,1,1,1,2,2,1,1,101,Yes
12,241,1,1,1,10,10,10,10,106,Yes
12,56,2,2,1,93,88,90,88,94,Yes
12,55,1,1,1,6,6,4,4,101,Yes
12,228,1,1,1,2,2,1,1,101,Yes
12,71,2,2,1,136,132,132,132,94,Yes
12,474,1,1,1,29,29,9,9,101,Yes
12,62,0,0,0,0,0,0,0,0,No
12,18,1,1,1,1,1,0,0,116,Yes
12,19,1,1,1,1,1,0,0,116,Yes
12,24,1,1,1,1,1,0,0,116,Yes
12,28,1,1,1,1,1,0,0,116,Yes
12,25,1,1,1,1,1,0,0,116,Yes
12,38,1,1,1,17,17,15,15,96,Yes
12,27,1,1,1,1,1,0,0,116,Yes
12,28,1,1,1,3,3,1,1,116,Yes
12,91,1,1,1,1,1,0,0,90,Yes
12,22,1,1,1,3,3,1,1,105,Yes
12,83,1,1,1,80,80,52,52,103,Yes
12,19,1,1,1,53,53,49,49,103,Yes
12,12,1,1,1,21,21,19,19,103,Yes
12,33,1,1,1,35,35,29,29,103,Yes
12,219,1,1,1,45,45,30,30,103,Yes
12,73,1,1,1,21,21,13,13,103,Yes
12,73,1,1,1,21,21,14,14,103,Yes
12,8,1,1,1,6,6,-12,0,103,Yes
12,399,1,1,1,162,162,83,83,103,Yes
12,199,1,1,1,30,30,20,20,103,Yes
12,527,1,1,1,191,191,-61,0,103,Yes
12,22,1,1,1,25,25,19,19,103,Yes
12,7,1,1,1,41,41,41,41,103,Yes
12,236,1,1,1,208,208,54,54,103,Yes
12,221,1,1,1,30,30,19,19,103,Yes
12,127,1,1,1,10,10,8,8,103,Yes
12,267,1,1,1,184,184,171,171,102,Yes
12,52,1,1,1,23,23,23,23,102,Yes
12,236,1,1,1,194,194,177,177,102,Yes
12,30,1,1,1,20,20,20,20,102,Yes
12,28,1,1,1,6,6,0,0,102,Yes
12,47,1,1,1,0,0,-3,0,82,Yes
12,45,1,1,1,1,1,0,0,80,Yes
12,231,1,1,1,176,176,168,168,80,Yes
12,115,2,1,2,17,16,0,0,84,Yes
12,631,1,1,1,18,18,15,15,82,Yes
12,26,1,1,1,1,1,0,0,83,Yes
12,27,1,1,1,3,3,1,1,83,Yes
12,113,1,1,1,20,20,2,2,80,Yes
12,19,1,1,1,4,4,3,3,80,Yes
12,114,6,2,4,468,213,425,213,82,No
12,31,3,2,2,137,68,136,68,82,No
12,49,1,1,1,1,1,0,0,54,Yes
12,53,1,1,1,5,5,1,1,59,Yes
12,118,1,1,1,59,59,56,56,58,Yes
12,36,1,1,1,89,89,89,89,87,No
12,36,1,1,1,86,86,86,86,87,No
12,28,1,1,1,77,77,77,77,87,No
12,36,1,1,1,87,87,87,87,87,No
12,315,1,1,1,496,496,32,32,87,Yes
12,77,1,1,1,12,12,2,2,84,Yes
12,43,1,1,1,1,1,0,0,64,Yes
12,47,1,1,1,4,4,2,2,64,Yes
12,44,1,1,1,3,3,0,0,64,Yes
12,89,5,5,1,357,147,356,147,79,Yes
12,40,1,1,1,3,3,1,1,79,Yes
12,171,1,1,1,66,66,52,52,79,Yes
12,421,1,1,1,83,83,62,62,78,Yes
12,20,1,1,1,3,3,2,2,79,Yes
12,27,1,1,1,77,77,77,77,78,No
12,77,1,1,1,15,15,1,1,85,Yes
12,32,1,1,1,1,1,0,0,82,Yes
12,26,1,1,1,2,2,1,1,84,Yes
12,36,1,1,1,2,2,1,1,84,Yes
12,54,1,1,1,6,6,-1,0,88,Yes
12,40,1,1,1,4,4,-9,0,77,Yes
12,54,1,1,1,28,28,6,6,84,Yes
12,299,1,1,1,245,245,226,226,50,Yes
12,90,1,1,1,2,2,0,0,84,Yes
12,31,1,1,1,57,57,57,57,79,No
12,30,1,1,1,57,57,57,57,79,No
12,46,2,2,1,80,79,79,79,52,Yes
12,26,2,2,1,53,52,52,52,52,Yes
12,113,2,2,1,164,146,148,146,79,Yes
12,23,1,1,1,96,96,96,96,77,No
12,121,1,1,1,133,133,121,121,50,Yes
12,10,1,1,1,8,8,-6,0,50,Yes
12,41,1,1,1,15,15,0,0,82,Yes
12,41,1,1,1,9,9,-4,0,82,Yes
12,43,1,1,1,29,29,11,11,82,Yes
12,17,1,1,1,8,8,2,2,82,Yes
12,34,1,1,1,3,3,-5,0,63,Yes
12,26,1,1,1,6,6,6,6,77,Yes
12,95,0,0,0,0,0,0,0,0,Yes
12,72,0,0,0,0,0,0,0,0,Yes
12,59,1,1,1,88,88,88,88,53,No
12,54,2,2,1,177,92,177,92,75,No
12,44,2,2,1,130,79,130,79,75,Yes
12,82,1,1,1,6,6,2,2,78,Yes
12,75,1,1,1,26,26,6,6,84,Yes
12,37,1,1,1,1,1,0,0,77,Yes
12,50,1,1,1,1,1,0,0,77,Yes
12,82,1,1,1,4,4,0,0,76,Yes
12,46,1,1,1,2,2,1,1,72,Yes
12,81,2,2,1,40,35,35,35,76,Yes
12,45,1,1,1,1,1,0,0,76,Yes
12,26,1,1,1,2,2,1,1,79,Yes
12,43,1,1,1,2,2,1,1,79,Yes
12,57,1,1,1,11,11,-1,0,72,Yes
12,281,1,1,1,119,119,104,104,79,Yes
12,145,1,1,1,12,12,0,0,67,Yes
12,150,1,1,1,3,3,1,1,76,Yes
12,82,1,1,1,5,5,1,1,76,Yes
12,92,1,1,1,5,5,0,0,76,Yes
12,30,3,3,1,148,59,148,59,58,No
12,22,1,1,1,45,45,45,45,19,No
12,33,2,2,1,104,61,104,61,59,Yes
12,45,1,1,1,76,76,76,76,19,No
12,64,1,1,1,95,95,95,95,35,No
12,73,1,1,1,121,121,121,121,35,No
12,60,1,1,1,103,103,103,103,30,Yes
12,81,1,1,1,134,134,134,134,29,No
12,71,1,1,1,117,117,117,117,30,Yes
12,85,1,1,1,138,138,138,138,29,No
12,58,1,1,1,101,101,101,101,30,Yes
12,70,1,1,1,116,116,116,116,29,No
12,61,1,1,1,104,104,104,104,29,No
12,78,1,1,1,126,126,126,126,29,No
12,25,1,1,1,52,52,52,52,29,No
12,43,1,1,1,76,76,76,76,29,No
12,34,1,1,1,65,65,65,65,29,No
12,886,1,1,1,1292,1292,1292,1292,30,Yes
12,69,1,1,1,99,99,99,99,24,Yes
12,169,1,1,1,248,248,248,248,32,Yes
12,454,1,1,1,644,644,644,644,29,Yes
12,3,1,1,1,22,22,22,22,29,No
12,17,1,1,1,39,39,39,39,24,No
12,10,1,1,1,31,31,31,31,24,No
12,288,1,1,1,420,420,420,420,49,Yes
12,133,1,1,1,181,181,181,181,49,Yes
12,88,2,1,2,140,135,136,135,45,Yes
12,25,1,1,1,57,57,57,57,30,No
12,302,1,1,1,418,418,418,418,51,Yes
12,259,2,2,2,383,374,382,374,51,Yes
12,15,1,1,1,53,53,53,53,50,No
12,107,1,1,1,163,163,163,163,51,Yes
12,133,1,1,1,193,193,193,193,58,Yes
12,32,2,2,1,261,192,261,192,52,Yes
12,33,1,1,1,62,62,62,62,26,Yes
12,153,1,1,1,212,212,212,212,59,Yes
12,110,1,1,1,166,166,166,166,47,No
12,83,1,1,1,134,134,134,134,47,Yes
12,120,1,1,1,178,178,178,178,58,Yes
12,177,1,1,1,246,246,246,246,59,Yes
12,35,2,2,1,199,127,199,127,52,No
12,22,2,2,1,143,94,143,94,59,No
12,22,2,2,1,139,90,139,90,59,No
12,64,1,1,1,110,110,110,110,74,No
12,216,2,1,2,329,317,325,317,23,Yes
12,34,1,1,1,61,61,61,61,37,No
12,125,1,1,1,203,203,203,203,64,No
12,49,1,1,1,108,108,108,108,35,Yes
12,18,1,1,1,67,67,67,67,54,Yes
12,82,1,1,1,165,165,165,165,51,Yes
12,61,1,1,1,117,117,117,117,51,Yes
12,109,1,1,1,233,233,233,233,76,Yes
12,8,1,1,1,60,60,60,60,22,No
12,5,1,1,1,33,33,33,33,21,No
12,6,1,1,1,42,42,42,42,21,No
12,165,2,1,2,251,235,250,235,24,No
12,16,1,1,1,144,144,144,144,49,Yes
12,8,1,1,1,65,65,65,65,49,No
12,9,1,1,1,56,56,56,56,45,Yes
12,13,1,1,1,112,112,112,112,51,Yes
12,28,1,1,1,229,229,229,229,51,Yes
12,135,1,1,1,252,252,252,252,51,Yes
12,189,1,1,1,390,390,390,390,25,Yes
12,22,1,1,1,51,51,51,51,25,Yes
12,56,1,1,1,96,96,96,96,58,No
12,144,1,1,1,239,239,239,239,27,No
12,58,1,1,1,94,94,94,94,58,No
12,62,1,1,1,103,103,103,103,58,No
12,74,1,1,1,109,109,109,109,58,No
12,151,1,1,1,260,260,260,260,40,Yes
12,44,1,1,1,86,86,86,86,45,Yes
12,24,1,1,1,57,57,57,57,36,No
12,11,1,1,1,37,37,37,37,36,No
12,78,1,1,1,140,140,140,140,36,Yes
12,12,1,1,1,34,34,34,34,36,No
12,20,1,1,1,44,44,44,44,30,No
12,9,1,1,1,75,75,75,75,36,Yes
12,38,1,1,1,72,72,72,72,51,No
12,168,1,1,1,225,225,225,225,40,Yes
12,188,1,1,1,236,236,236,236,25,Yes
12,5,1,1,1,49,49,49,49,25,No
12,39,1,1,1,85,85,85,85,58,Yes
12,111,1,1,1,200,200,200,200,44,No
12,12,1,1,1,43,43,43,43,50,No
12,128,1,1,1,182,182,182,182,50,Yes
12,187,1,1,1,314,314,314,314,45,Yes
12,77,1,1,1,124,124,124,124,51,Yes
12,85,1,1,1,127,127,127,127,25,No
12,124,1,1,1,183,183,183,183,34,No
12,123,1,1,1,188,188,188,188,54,No
12,145,1,1,1,218,218,218,218,54,No
12,20,1,1,1,45,45,45,45,32,No
12,29,1,1,1,51,51,51,51,32,No
12,50,1,1,1,86,86,86,86,30,No
12,44,1,1,1,78,78,78,78,30,No
12,19,2,2,1,106,63,106,63,37,No
12,40,1,1,1,65,65,65,65,22,No
12,36,1,1,1,80,80,80,80,21,No
12,242,3,3,3,392,384,385,384,55,Yes
12,29,2,2,1,119,65,119,65,70,No
12,22,1,1,1,49,49,49,49,25,No
12,26,2,2,1,96,52,96,52,59,No
12,46,1,1,1,78,78,78,78,25,No
12,36,1,1,1,69,69,69,69,25,No
12,35,1,1,1,68,68,68,68,46,Yes
12,141,1,1,1,200,200,200,200,25,Yes
12,40,1,1,1,70,70,70,70,37,No
12,42,1,1,1,72,72,72,72,37,No
12,62,1,1,1,95,95,95,95,37,No
12,56,1,1,1,87,87,87,87,37,No
12,30,1,1,1,56,56,56,56,37,No
12,33,1,1,1,60,60,60,60,37,No
12,32,1,1,1,60,60,60,60,37,No
12,41,1,1,1,71,71,71,71,37,No
12,22,1,1,1,46,46,46,46,37,No
12,36,1,1,1,64,64,64,64,37,No
12,55,1,1,1,88,88,88,88,37,No
12,112,1,1,1,160,160,160,160,37,Yes
12,56,1,1,1,86,86,86,86,37,No
12,40,1,1,1,65,65,65,65,37,No
12,37,1,1,1,63,63,63,63,37,Yes
12,39,1,1,1,65,65,65,65,37,Yes
12,39,1,1,1,70,70,70,70,24,No
12,9,1,1,1,34,34,34,34,32,No
12,41,1,1,1,70,70,70,70,37,No
12,37,1,1,1,64,64,64,64,37,No
12,41,1,1,1,69,69,69,69,24,No
12,49,1,1,1,78,78,78,78,37,No
12,42,1,1,1,71,71,71,71,37,No
12,76,1,1,1,110,110,110,110,37,No
12,60,1,1,1,90,90,90,90,37,No
12,47,1,1,1,78,78,78,78,37,No
12,57,1,1,1,87,87,87,87,37,No
12,23,1,1,1,48,48,48,48,32,No
12,64,1,1,1,97,97,97,97,37,No
12,40,1,1,1,66,66,66,66,37,No
12,37,1,1,1,62,62,62,62,37,No
12,33,1,1,1,61,61,61,61,24,No
12,48,1,1,1,75,75,75,75,37,No
12,143,1,1,1,235,235,235,235,37,Yes
12,792,1,1,1,1145,1145,1145,1145,37,Yes
12,527,1,1,1,781,781,781,781,37,Yes
12,28,1,1,1,57,57,57,57,37,No
12,29,1,1,1,58,58,58,58,37,No
12,38,1,1,1,69,69,69,69,37,No
12,38,1,1,1,69,69,69,69,35,No
12,39,1,1,1,70,70,70,70,35,No
12,25,1,1,1,50,50,50,50,37,No
12,39,1,1,1,69,69,69,69,37,No
12,31,1,1,1,58,58,58,58,37,No
12,32,1,1,1,61,61,61,61,37,No
12,23,1,1,1,47,47,47,47,37,No
12,21,1,1,1,46,46,46,46,37,No
12,27,1,1,1,55,55,55,55,37,No
12,25,1,1,1,51,51,51,51,37,No
12,28,1,1,1,56,56,56,56,37,No
12,33,1,1,1,63,63,63,63,37,No
12,32,1,1,1,61,61,61,61,35,No
12,33,1,1,1,62,62,62,62,37,No
12,45,1,1,1,81,81,81,81,37,No
12,23,1,1,1,48,48,48,48,37,No
12,20,1,1,1,44,44,44,44,37,No
12,18,1,1,1,179,179,179,179,59,Yes
12,36,1,1,1,72,72,72,72,59,No
12,50,1,1,1,86,86,86,86,59,No
12,27,1,1,1,54,54,54,54,59,No
12,36,1,1,1,65,65,65,65,59,No
12,36,1,1,1,67,67,67,67,59,No
12,46,1,1,1,80,80,80,80,59,No
12,35,1,1,1,64,64,64,64,59,No
12,7,1,1,1,34,34,34,34,78,No
12,11,1,1,1,37,37,37,37,78,Yes
12,68,1,1,1,124,124,124,124,78,Yes
12,228,1,1,1,443,443,443,443,21,Yes
12,63,2,2,2,93,92,93,92,21,Yes
12,50,1,1,1,82,82,82,82,22,Yes
12,58,1,1,1,90,90,90,90,22,Yes
12,50,1,1,1,81,81,81,81,21,Yes
12,58,1,1,1,95,95,95,95,22,Yes
12,54,1,1,1,88,88,88,88,22,Yes
12,6,1,1,1,26,26,26,26,22,No
12,32,1,1,1,60,60,60,60,22,No
12,30,1,1,1,62,62,62,62,22,No
12,30,1,1,1,58,58,58,58,22,No
12,30,1,1,1,61,61,61,61,22,No
12,35,1,1,1,75,75,75,75,54,No
12,112,1,1,1,3,3,-2,0,68,Yes
12,50,1,1,1,96,96,96,96,54,No
12,45,1,1,1,76,76,76,76,16,No
12,41,1,1,1,80,80,80,80,19,Yes
12,41,1,1,1,74,74,74,74,18,Yes
12,44,1,1,1,77,77,77,77,18,Yes
12,53,1,1,1,87,87,87,87,17,Yes
12,38,1,1,1,68,68,68,68,16,No
12,27,1,1,1,57,57,57,57,18,Yes
12,33,1,1,1,62,62,62,62,18,Yes
12,44,1,1,1,75,75,75,75,18,Yes
12,44,1,1,1,74,74,74,74,17,Yes
12,28,1,1,1,56,56,56,56,16,No
12,19,1,1,1,46,46,46,46,18,Yes
12,29,1,1,1,57,57,57,57,18,Yes
12,33,1,1,1,62,62,62,62,17,Yes
12,136,1,1,1,239,239,239,239,18,No
12,671,1,1,1,906,906,906,906,25,Yes
12,45,1,1,1,75,75,75,75,16,No
12,42,1,1,1,81,81,81,81,19,No
12,48,1,1,1,86,86,86,86,19,Yes
12,45,1,1,1,84,84,84,84,18,Yes
12,56,1,1,1,97,97,97,97,17,Yes
12,158,1,1,1,236,236,236,236,58,Yes
12,9,1,1,1,34,34,34,34,33,Yes
12,280,1,1,1,400,400,400,400,25,Yes
12,46,3,3,1,188,104,187,104,59,Yes
12,13,1,1,1,38,38,38,38,38,Yes
12,14,1,1,1,39,39,39,39,37,Yes
12,8,1,1,1,33,33,33,33,33,Yes
12,16,1,1,1,41,41,41,41,33,Yes
12,15,1,1,1,40,40,40,40,36,Yes
12,24,1,1,1,50,50,50,50,59,Yes
12,9,1,1,1,34,34,34,34,37,Yes
12,50,2,2,1,107,81,107,81,59,Yes
12,5,1,1,1,30,30,30,30,37,Yes
12,10,1,1,1,35,35,35,35,37,Yes
12,40,1,1,1,69,69,69,69,59,Yes
12,56,1,1,1,96,96,96,96,36,Yes
12,34,1,1,1,66,66,66,66,37,No
12,22,1,1,1,49,49,49,49,34,No
12,21,1,1,1,46,46,46,46,37,Yes
12,10,1,1,1,35,35,35,35,35,Yes
12,11,1,1,1,36,36,36,36,35,Yes
12,90,1,1,1,126,126,126,126,25,Yes
12,15,1,1,1,40,40,40,40,37,Yes
12,15,1,1,1,39,39,39,39,59,Yes
12,8,1,1,1,33,33,33,33,37,Yes
12,5,1,1,1,30,30,30,30,36,Yes
12,12,1,1,1,32,32,32,32,58,No
12,9,1,1,1,34,34,34,34,36,Yes
12,8,2,2,1,64,35,64,35,37,No
12,47,1,1,1,79,79,79,79,25,Yes
12,12,1,1,1,37,37,37,37,37,Yes
12,39,1,1,1,71,71,71,71,59,Yes
12,11,1,1,1,36,36,36,36,37,Yes
12,12,2,2,1,76,42,76,42,37,No
12,22,1,1,1,47,47,47,47,59,No
12,36,1,1,1,70,70,70,70,28,No
12,11,1,1,1,37,37,37,37,28,Yes
12,23,2,2,1,94,48,94,48,46,No
12,95,1,1,1,124,124,124,124,59,No
12,43,1,1,1,85,85,85,85,21,Yes
12,471,1,1,1,624,624,624,624,59,Yes
12,106,1,1,1,177,177,177,177,22,No
12,213,1,1,1,308,308,308,308,22,Yes
12,1601,1,1,1,1793,1793,1793,1793,26,Yes
12,23,1,1,1,46,46,46,46,21,No
12,1417,1,1,1,1754,1754,1754,1754,28,Yes
12,145,1,1,1,204,204,204,204,33,Yes
12,467,1,1,1,570,570,570,570,37,Yes
12,127,1,1,1,196,196,196,196,26,Yes
12,328,1,1,1,406,406,406,406,28,Yes
12,453,1,1,1,590,590,590,590,32,Yes
12,608,1,1,1,808,808,808,808,36,Yes
12,1254,2,2,2,1580,1534,1574,1534,38,Yes
12,7,1,1,1,28,28,28,28,58,No
12,30,1,1,1,61,61,61,61,37,No
12,53,1,1,1,87,87,87,87,59,Yes
12,42,1,1,1,72,72,72,72,25,No
12,10,1,1,1,37,37,37,37,25,No
12,62,1,1,1,105,105,105,105,25,No
12,16,1,1,1,41,41,41,41,25,No
12,11,1,1,1,38,38,38,38,25,Yes
12,24,1,1,1,51,51,51,51,27,No
12,32,1,1,1,61,61,61,61,27,No
12,7,1,1,1,28,28,28,28,27,No
12,34,1,1,1,64,64,64,64,27,No
12,9,1,1,1,30,30,30,30,27,No
12,298,1,1,1,455,455,455,455,26,Yes
12,160,1,1,1,238,238,238,238,27,Yes
12,14,1,1,1,37,37,37,37,53,No
12,15,1,1,1,39,39,39,39,53,No
12,36,1,1,1,66,66,66,66,53,No
12,19,1,1,1,43,43,43,43,24,No
12,37,1,1,1,67,67,67,67,24,No
12,192,1,1,1,15,15,3,3,38,Yes
12,51,1,1,1,85,85,85,85,24,No
12,175,1,1,1,301,301,301,301,53,Yes
12,74,1,1,1,115,115,115,115,40,No
12,69,2,2,1,243,136,243,136,76,Yes
12,6,2,2,1,132,104,132,104,57,No
12,50,1,1,1,98,98,98,98,24,No
12,11,1,1,1,32,32,32,32,34,No
12,11,1,1,1,32,32,32,32,24,No
12,40,3,2,2,176,87,174,87,34,No
12,29,3,2,2,132,65,130,65,34,No
12,83,1,1,1,124,124,124,124,37,Yes
12,84,2,1,2,122,120,120,120,24,No
12,48,1,1,1,81,81,81,81,34,No
12,72,2,1,2,111,111,109,111,34,No
12,115,1,1,1,164,164,164,164,34,No
